,experiment,template,adj,num,noun,adjclass,numclass,nounclass,sent,sent_default,sent_no_plural,sent_no_mod,sent_default_nomod,sent_no_a,sent_reverse_mods,rating-sent,goodness-sent,rating-sent_default,goodness-sent_default,rating-sent_no_plural,goodness-sent_no_plural,rating-sent_no_mod,goodness-sent_no_mod,rating-sent_default_nomod,goodness-sent_default_nomod,rating-sent_no_a,goodness-sent_no_a,rating-sent_reverse_mods,goodness-sent_reverse_mods,sentadjorder1,sentadjorder2,rating-sentadjorder1,goodness-sentadjorder1,rating-sentadjorder2,goodness-sentadjorder2
2418,storeBought,2,disappointing,three,servings,adj-ambig,num-low,noun-common_measure,Someone saw a disappointing three servings.,Someone saw three disappointing servings.,Someone saw a disappointing three serving.,Someone saw a three servings.,Someone saw three servings.,Someone saw disappointing three servings.,Someone saw a three disappointing servings., bad,0.08122798423061062, good,0.8940087020672609, bad,0.0005433676223155492, bad,0.0023849784088744164, bad,0.3136060740582496, bad,0.001499724986834372, bad,0.001814857650600743,,,,,,
2419,storeBought,2,disappointing,twenty,pencils,adj-ambig,num-med,noun-common,Someone saw a disappointing twenty pencils.,Someone saw twenty disappointing pencils.,Someone saw a disappointing twenty pencil.,Someone saw a twenty pencils.,Someone saw twenty pencils.,Someone saw disappointing twenty pencils.,Someone saw a twenty disappointing pencils., good,0.8775691441449807, good,0.9863592656105145, bad,0.005880395792809745, bad,0.0018349428301398518, good,0.9852400745498904, bad,0.022245427691505504, bad,0.06918134885787541,,,,,,
2420,storeBought,2,disappointing,twenty,belts,adj-ambig,num-med,noun-common,Someone saw a disappointing twenty belts.,Someone saw twenty disappointing belts.,Someone saw a disappointing twenty belt.,Someone saw a twenty belts.,Someone saw twenty belts.,Someone saw disappointing twenty belts.,Someone saw a twenty disappointing belts., good,0.5911321396615641, good,0.9565730316603518, bad,0.004018279024316951, bad,0.0002982736075800574, good,0.8779010860068439, bad,0.007563989353986056, bad,0.001032662636580528,,,,,,
2421,storeBought,2,disappointing,twenty,forks,adj-ambig,num-med,noun-common,Someone saw a disappointing twenty forks.,Someone saw twenty disappointing forks.,Someone saw a disappointing twenty fork.,Someone saw a twenty forks.,Someone saw twenty forks.,Someone saw disappointing twenty forks.,Someone saw a twenty disappointing forks., good,0.6896281497932062, good,0.9633500372386493, bad,0.02090015800507794, bad,0.000494311987553786, good,0.8119256313680201, bad,0.0018606939586413018, bad,0.006887477850832102,,,,,,
2422,storeBought,2,disappointing,twenty,chairs,adj-ambig,num-med,noun-common,Someone saw a disappointing twenty chairs.,Someone saw twenty disappointing chairs.,Someone saw a disappointing twenty chair.,Someone saw a twenty chairs.,Someone saw twenty chairs.,Someone saw disappointing twenty chairs.,Someone saw a twenty disappointing chairs., good,0.624934977911117, good,0.9787197440528936, bad,0.000644933141160875, bad,0.0004482375115369974, good,0.9728846205190943, bad,0.0029727450170342617, bad,0.007830048207704388,,,,,,
2423,storeBought,2,disappointing,twenty,cans,adj-ambig,num-med,noun-common,Someone saw a disappointing twenty cans.,Someone saw twenty disappointing cans.,Someone saw a disappointing twenty can.,Someone saw a twenty cans.,Someone saw twenty cans.,Someone saw disappointing twenty cans.,Someone saw a twenty disappointing cans., bad,0.2117907116220955, good,0.9772562214953454, bad,0.1110292356460092, bad,0.0009060620077071535, good,0.9702923724540223, bad,0.003064476576703168, bad,0.0005888467616566029,,,,,,
2424,storeBought,2,disappointing,twenty,gallons of water,adj-ambig,num-med,noun-common_measure,Someone saw a disappointing twenty gallons of water.,Someone saw twenty disappointing gallons of water.,Someone saw a disappointing twenty gallons of wate.,Someone saw a twenty gallons of water.,Someone saw twenty gallons of water.,Someone saw disappointing twenty gallons of water.,Someone saw a twenty disappointing gallons of water., bad,0.4593608888026942, good,0.9573598781442363, bad,0.0007702837290544107, bad,0.002354878113878245, good,0.9762683505760363, bad,0.001227628846430684, bad,0.012528506534263295,,,,,,
2425,storeBought,2,disappointing,twenty,heads of lettuce,adj-ambig,num-med,noun-common_measure,Someone saw a disappointing twenty heads of lettuce.,Someone saw twenty disappointing heads of lettuce.,Someone saw a disappointing twenty heads of lettuc.,Someone saw a twenty heads of lettuce.,Someone saw twenty heads of lettuce.,Someone saw disappointing twenty heads of lettuce.,Someone saw a twenty disappointing heads of lettuce., good,0.9093131178839912, good,0.9815754029684459, bad,0.000368307398171952, bad,0.012484280151856098, good,0.9676169004874795, bad,0.10114579293197679, bad,0.27134267557161584,,,,,,
2426,storeBought,2,disappointing,twenty,carloads,adj-ambig,num-med,noun-common_measure,Someone saw a disappointing twenty carloads.,Someone saw twenty disappointing carloads.,Someone saw a disappointing twenty carload.,Someone saw a twenty carloads.,Someone saw twenty carloads.,Someone saw disappointing twenty carloads.,Someone saw a twenty disappointing carloads., bad,0.33225882292775855, good,0.9224248590401446, bad,0.026365737138859258, bad,0.001719070802200351, good,0.8148559906037702, bad,0.004562355691278719, bad,0.006840687245225907,,,,,,
2427,storeBought,2,disappointing,twenty,chapters,adj-ambig,num-med,noun-common_measure,Someone saw a disappointing twenty chapters.,Someone saw twenty disappointing chapters.,Someone saw a disappointing twenty chapter.,Someone saw a twenty chapters.,Someone saw twenty chapters.,Someone saw disappointing twenty chapters.,Someone saw a twenty disappointing chapters., bad,0.3364807414937583, good,0.9283624048150158, bad,0.0018766089633671657, bad,0.005896729640190834, bad,0.49501956851893214, bad,0.04005803166648736, bad,0.005864004514233523,,,,,,
2428,storeBought,2,disappointing,twenty,servings,adj-ambig,num-med,noun-common_measure,Someone saw a disappointing twenty servings.,Someone saw twenty disappointing servings.,Someone saw a disappointing twenty serving.,Someone saw a twenty servings.,Someone saw twenty servings.,Someone saw disappointing twenty servings.,Someone saw a twenty disappointing servings., bad,0.1266597665243504, good,0.8249169371159124, bad,0.0014824981123858771, bad,0.0031681302505484066, bad,0.26295718879033525, bad,0.0034388567414271876, bad,0.002176360785103526,,,,,,
2429,storeBought,2,disappointing,500,pencils,adj-ambig,num-high,noun-common,Someone saw a disappointing 500 pencils.,Someone saw 500 disappointing pencils.,Someone saw a disappointing 500 pencil.,Someone saw a 500 pencils.,Someone saw 500 pencils.,Someone saw disappointing 500 pencils.,Someone saw a 500 disappointing pencils., good,0.7857262968765037, good,0.9682488193043494, good,0.7253777176017568, bad,0.001101684000105907, good,0.9584491016432882, bad,0.03302837375332901, bad,0.00697539361492816,,,,,,
2430,storeBought,2,disappointing,500,belts,adj-ambig,num-high,noun-common,Someone saw a disappointing 500 belts.,Someone saw 500 disappointing belts.,Someone saw a disappointing 500 belt.,Someone saw a 500 belts.,Someone saw 500 belts.,Someone saw disappointing 500 belts.,Someone saw a 500 disappointing belts., bad,0.3006500162551149, good,0.9098837271476911, good,0.7556364006636377, bad,0.0003995430813963363, good,0.7708006801865365, bad,0.05626553737675988, bad,0.0006691343896678692,,,,,,
2431,storeBought,2,disappointing,500,forks,adj-ambig,num-high,noun-common,Someone saw a disappointing 500 forks.,Someone saw 500 disappointing forks.,Someone saw a disappointing 500 fork.,Someone saw a 500 forks.,Someone saw 500 forks.,Someone saw disappointing 500 forks.,Someone saw a 500 disappointing forks., good,0.6036547019711503, good,0.9353707071826284, good,0.6222559162158774, bad,0.0007238505936675299, good,0.6409772141763973, bad,0.017702962316353377, bad,0.0024503641445212665,,,,,,
2432,storeBought,2,disappointing,500,chairs,adj-ambig,num-high,noun-common,Someone saw a disappointing 500 chairs.,Someone saw 500 disappointing chairs.,Someone saw a disappointing 500 chair.,Someone saw a 500 chairs.,Someone saw 500 chairs.,Someone saw disappointing 500 chairs.,Someone saw a 500 disappointing chairs., bad,0.4770221146307342, good,0.9533294283319833, bad,0.01622382181774451, bad,0.000571144674749946, good,0.8933202765985923, bad,0.021658980470165012, bad,0.0010669353193389908,,,,,,
2433,storeBought,2,disappointing,500,cans,adj-ambig,num-high,noun-common,Someone saw a disappointing 500 cans.,Someone saw 500 disappointing cans.,Someone saw a disappointing 500 can.,Someone saw a 500 cans.,Someone saw 500 cans.,Someone saw disappointing 500 cans.,Someone saw a 500 disappointing cans., bad,0.34547281567320864, good,0.951388707885149, bad,0.4376822514603943, bad,0.0014463803821825882, good,0.837450476138746, bad,0.011500621399111122, bad,0.0010708696094666736,,,,,,
2434,storeBought,2,disappointing,500,gallons of water,adj-ambig,num-high,noun-common_measure,Someone saw a disappointing 500 gallons of water.,Someone saw 500 disappointing gallons of water.,Someone saw a disappointing 500 gallons of wate.,Someone saw a 500 gallons of water.,Someone saw 500 gallons of water.,Someone saw disappointing 500 gallons of water.,Someone saw a 500 disappointing gallons of water., bad,0.11234054307801877, good,0.878920156406527, bad,0.0011279706623084085, bad,0.0044614406733124445, good,0.9423297618559239, bad,0.0016587521474321631, bad,0.006401640628061478,,,,,,
2435,storeBought,2,disappointing,500,heads of lettuce,adj-ambig,num-high,noun-common_measure,Someone saw a disappointing 500 heads of lettuce.,Someone saw 500 disappointing heads of lettuce.,Someone saw a disappointing 500 heads of lettuc.,Someone saw a 500 heads of lettuce.,Someone saw 500 heads of lettuce.,Someone saw disappointing 500 heads of lettuce.,Someone saw a 500 disappointing heads of lettuce., good,0.9016015924583303, good,0.9673745495820956, bad,0.000691604431329429, bad,0.0028963309171269325, good,0.9566868180066269, bad,0.16156735591226135, bad,0.09856048290657071,,,,,,
2436,storeBought,2,disappointing,500,carloads,adj-ambig,num-high,noun-common_measure,Someone saw a disappointing 500 carloads.,Someone saw 500 disappointing carloads.,Someone saw a disappointing 500 carload.,Someone saw a 500 carloads.,Someone saw 500 carloads.,Someone saw disappointing 500 carloads.,Someone saw a 500 disappointing carloads., bad,0.07888527979438043, good,0.7454661288109883, bad,0.015527507625740622, bad,0.0011620626816265522, good,0.5359456083604108, bad,0.0037182866882049526, bad,0.0017492918024603066,,,,,,
2437,storeBought,2,disappointing,500,chapters,adj-ambig,num-high,noun-common_measure,Someone saw a disappointing 500 chapters.,Someone saw 500 disappointing chapters.,Someone saw a disappointing 500 chapter.,Someone saw a 500 chapters.,Someone saw 500 chapters.,Someone saw disappointing 500 chapters.,Someone saw a 500 disappointing chapters., bad,0.28998337945325514, good,0.7962648518697608, bad,0.08675236777404549, bad,0.0035431645260777245, bad,0.09675575462861796, bad,0.029602602267442157, bad,0.0030678135137025553,,,,,,
2438,storeBought,2,disappointing,500,servings,adj-ambig,num-high,noun-common_measure,Someone saw a disappointing 500 servings.,Someone saw 500 disappointing servings.,Someone saw a disappointing 500 serving.,Someone saw a 500 servings.,Someone saw 500 servings.,Someone saw disappointing 500 servings.,Someone saw a 500 disappointing servings., bad,0.04166182762810344, bad,0.48535173899448747, bad,0.0021576453296301423, bad,0.006203693536385724, bad,0.05672866142723709, bad,0.00237091153884994, bad,0.0019464074873631887,,,,,,
2439,storeBought,2,disappointing,51,pencils,adj-ambig,num-med_odd,noun-common,Someone saw a disappointing 51 pencils.,Someone saw 51 disappointing pencils.,Someone saw a disappointing 51 pencil.,Someone saw a 51 pencils.,Someone saw 51 pencils.,Someone saw disappointing 51 pencils.,Someone saw a 51 disappointing pencils., good,0.8553632983015339, good,0.981336568599852, good,0.9506730210542379, bad,0.0024292660458793414, good,0.976222336228029, bad,0.34485598677819596, bad,0.010438103909539143,,,,,,
2440,storeBought,2,disappointing,51,belts,adj-ambig,num-med_odd,noun-common,Someone saw a disappointing 51 belts.,Someone saw 51 disappointing belts.,Someone saw a disappointing 51 belt.,Someone saw a 51 belts.,Someone saw 51 belts.,Someone saw disappointing 51 belts.,Someone saw a 51 disappointing belts., bad,0.04363958132710999, good,0.9527668497501319, good,0.8334089757611539, bad,0.0005700705480048418, good,0.9291682387082364, bad,0.08585633759018263, bad,0.00033552811784676173,,,,,,
2441,storeBought,2,disappointing,51,forks,adj-ambig,num-med_odd,noun-common,Someone saw a disappointing 51 forks.,Someone saw 51 disappointing forks.,Someone saw a disappointing 51 fork.,Someone saw a 51 forks.,Someone saw 51 forks.,Someone saw disappointing 51 forks.,Someone saw a 51 disappointing forks., bad,0.4341151518637847, good,0.9704264838896577, good,0.786908422582955, bad,0.0006842139188305563, good,0.8582403246970377, bad,0.08019330394539359, bad,0.001974656994496171,,,,,,
2442,storeBought,2,disappointing,51,chairs,adj-ambig,num-med_odd,noun-common,Someone saw a disappointing 51 chairs.,Someone saw 51 disappointing chairs.,Someone saw a disappointing 51 chair.,Someone saw a 51 chairs.,Someone saw 51 chairs.,Someone saw disappointing 51 chairs.,Someone saw a 51 disappointing chairs., bad,0.42593184914623916, good,0.979674075160638, good,0.7086883158770096, bad,0.0007910266733152094, good,0.9643034227559438, bad,0.06771407978709332, bad,0.001293730608066701,,,,,,
2443,storeBought,2,disappointing,51,cans,adj-ambig,num-med_odd,noun-common,Someone saw a disappointing 51 cans.,Someone saw 51 disappointing cans.,Someone saw a disappointing 51 can.,Someone saw a 51 cans.,Someone saw 51 cans.,Someone saw disappointing 51 cans.,Someone saw a 51 disappointing cans., bad,0.18572991641791903, good,0.9799716228620249, good,0.766799653261283, bad,0.0026926600700657444, good,0.940255567830683, bad,0.18769355930850273, bad,0.0007432813294767637,,,,,,
2444,storeBought,2,disappointing,51,gallons of water,adj-ambig,num-med_odd,noun-common_measure,Someone saw a disappointing 51 gallons of water.,Someone saw 51 disappointing gallons of water.,Someone saw a disappointing 51 gallons of wate.,Someone saw a 51 gallons of water.,Someone saw 51 gallons of water.,Someone saw disappointing 51 gallons of water.,Someone saw a 51 disappointing gallons of water., bad,0.36597111142038385, good,0.9403320381644634, bad,0.0008102771480349436, bad,0.004025132350960137, good,0.966620733377837, bad,0.029575068791474424, bad,0.004634596459145102,,,,,,
2445,storeBought,2,disappointing,51,heads of lettuce,adj-ambig,num-med_odd,noun-common_measure,Someone saw a disappointing 51 heads of lettuce.,Someone saw 51 disappointing heads of lettuce.,Someone saw a disappointing 51 heads of lettuc.,Someone saw a 51 heads of lettuce.,Someone saw 51 heads of lettuce.,Someone saw disappointing 51 heads of lettuce.,Someone saw a 51 disappointing heads of lettuce., good,0.9366726663379147, good,0.9696085370427905, bad,0.0005468256363357904, bad,0.013869912008981244, good,0.9734480594850577, bad,0.4966115296001482, bad,0.18087143546948348,,,,,,
2446,storeBought,2,disappointing,51,carloads,adj-ambig,num-med_odd,noun-common_measure,Someone saw a disappointing 51 carloads.,Someone saw 51 disappointing carloads.,Someone saw a disappointing 51 carload.,Someone saw a 51 carloads.,Someone saw 51 carloads.,Someone saw disappointing 51 carloads.,Someone saw a 51 disappointing carloads., bad,0.21252746099884134, good,0.8558232823552009, bad,0.04150279929857659, bad,0.001111041336032348, good,0.7215339840045947, bad,0.022829127358587775, bad,0.0012980221395563207,,,,,,
2447,storeBought,2,disappointing,51,chapters,adj-ambig,num-med_odd,noun-common_measure,Someone saw a disappointing 51 chapters.,Someone saw 51 disappointing chapters.,Someone saw a disappointing 51 chapter.,Someone saw a 51 chapters.,Someone saw 51 chapters.,Someone saw disappointing 51 chapters.,Someone saw a 51 disappointing chapters., bad,0.28295941064089736, good,0.918355021007489, bad,0.0963274882614511, bad,0.003306593139995484, good,0.5261276579330778, bad,0.03719254494024116, bad,0.0027480319285526633,,,,,,
2448,storeBought,2,disappointing,51,servings,adj-ambig,num-med_odd,noun-common_measure,Someone saw a disappointing 51 servings.,Someone saw 51 disappointing servings.,Someone saw a disappointing 51 serving.,Someone saw a 51 servings.,Someone saw 51 servings.,Someone saw disappointing 51 servings.,Someone saw a 51 disappointing servings., bad,0.10372245147915171, good,0.7231357609279196, bad,0.045284838309769704, bad,0.002474325797024113, bad,0.29324114266483514, bad,0.004540476726856424, bad,0.0016002784866945285,,,,,,
2449,storeBought,2,lovely,three,pencils,adj-pos,num-low,noun-common,Someone saw a lovely three pencils.,Someone saw three lovely pencils.,Someone saw a lovely three pencil.,Someone saw a three pencils.,Someone saw three pencils.,Someone saw lovely three pencils.,Someone saw a three lovely pencils., good,0.5202854373636631, good,0.9987028121764244, bad,0.0047726403844520204, bad,0.0013132215689053428, good,0.9957800182526835, bad,0.1543585439291103, good,0.5231815726131612,,,,,,
2450,storeBought,2,lovely,three,belts,adj-pos,num-low,noun-common,Someone saw a lovely three belts.,Someone saw three lovely belts.,Someone saw a lovely three belt.,Someone saw a three belts.,Someone saw three belts.,Someone saw lovely three belts.,Someone saw a three lovely belts., bad,0.006333276225146789, good,0.9951288905218296, bad,0.00070889068818758, bad,0.00031055212870190196, good,0.9830912697266262, bad,0.016310187672274434, bad,0.05362087799919035,,,,,,
2451,storeBought,2,lovely,three,forks,adj-pos,num-low,noun-common,Someone saw a lovely three forks.,Someone saw three lovely forks.,Someone saw a lovely three fork.,Someone saw a three forks.,Someone saw three forks.,Someone saw lovely three forks.,Someone saw a three lovely forks., bad,0.12269919301715493, good,0.9956145532781158, bad,0.0031758166917781327, bad,0.000597070982138681, good,0.9693379968041518, bad,0.006810351127981673, bad,0.02362341138612778,,,,,,
2452,storeBought,2,lovely,three,chairs,adj-pos,num-low,noun-common,Someone saw a lovely three chairs.,Someone saw three lovely chairs.,Someone saw a lovely three chair.,Someone saw a three chairs.,Someone saw three chairs.,Someone saw lovely three chairs.,Someone saw a three lovely chairs., bad,0.29478550202609344, good,0.9982089251922853, bad,0.0003526938888822606, bad,0.00021858302724830914, good,0.9956698671767329, bad,0.033141146044569414, bad,0.2232517393673521,,,,,,
2453,storeBought,2,lovely,three,cans,adj-pos,num-low,noun-common,Someone saw a lovely three cans.,Someone saw three lovely cans.,Someone saw a lovely three can.,Someone saw a three cans.,Someone saw three cans.,Someone saw lovely three cans.,Someone saw a three lovely cans., bad,0.001176011655671494, good,0.9961115403146857, bad,0.0015120046674074183, bad,0.00041438278972605325, good,0.9914948134991622, bad,0.001702681889657609, bad,0.016018068111110062,,,,,,
2454,storeBought,2,lovely,three,gallons of water,adj-pos,num-low,noun-common_measure,Someone saw a lovely three gallons of water.,Someone saw three lovely gallons of water.,Someone saw a lovely three gallons of wate.,Someone saw a three gallons of water.,Someone saw three gallons of water.,Someone saw lovely three gallons of water.,Someone saw a three lovely gallons of water., bad,0.012732535575297077, good,0.98512092386492, bad,0.003727882329316423, bad,0.004344556490323392, good,0.9657510472943899, bad,0.0066875660303481466, bad,0.010797044923926857,,,,,,
2455,storeBought,2,lovely,three,heads of lettuce,adj-pos,num-low,noun-common_measure,Someone saw a lovely three heads of lettuce.,Someone saw three lovely heads of lettuce.,Someone saw a lovely three heads of lettuc.,Someone saw a three heads of lettuce.,Someone saw three heads of lettuce.,Someone saw lovely three heads of lettuce.,Someone saw a three lovely heads of lettuce., bad,0.3925311373632854, good,0.9973000081522442, bad,0.0016626870018721096, bad,0.014430612060635117, good,0.9818166822571927, good,0.5304056806730211, good,0.7271421289044745,,,,,,
2456,storeBought,2,lovely,three,carloads,adj-pos,num-low,noun-common_measure,Someone saw a lovely three carloads.,Someone saw three lovely carloads.,Someone saw a lovely three carload.,Someone saw a three carloads.,Someone saw three carloads.,Someone saw lovely three carloads.,Someone saw a three lovely carloads., bad,0.009386618559903193, good,0.9054635069653071, bad,0.00285579942458003, bad,0.0018018039986855694, good,0.6838140876401837, bad,0.004231484533337437, bad,0.00629065644854554,,,,,,
2457,storeBought,2,lovely,three,chapters,adj-pos,num-low,noun-common_measure,Someone saw a lovely three chapters.,Someone saw three lovely chapters.,Someone saw a lovely three chapter.,Someone saw a three chapters.,Someone saw three chapters.,Someone saw lovely three chapters.,Someone saw a three lovely chapters., bad,0.011961725883210983, good,0.9896101156477592, bad,0.0008076556704392779, bad,0.0013234749335556684, bad,0.46646065919834157, bad,0.007752157824913342, bad,0.007603744154895953,,,,,,
2458,storeBought,2,lovely,three,servings,adj-pos,num-low,noun-common_measure,Someone saw a lovely three servings.,Someone saw three lovely servings.,Someone saw a lovely three serving.,Someone saw a three servings.,Someone saw three servings.,Someone saw lovely three servings.,Someone saw a three lovely servings., bad,0.005931419262645288, good,0.9592578791728401, bad,0.0005385990534282348, bad,0.0024968576524772024, bad,0.3047179858731759, bad,0.004584406083116388, bad,0.00360068612667086,,,,,,
2459,storeBought,2,lovely,twenty,pencils,adj-pos,num-med,noun-common,Someone saw a lovely twenty pencils.,Someone saw twenty lovely pencils.,Someone saw a lovely twenty pencil.,Someone saw a twenty pencils.,Someone saw twenty pencils.,Someone saw lovely twenty pencils.,Someone saw a twenty lovely pencils., good,0.7416569679920951, good,0.995424235455789, bad,0.005361836762737937, bad,0.0018090167531512602, good,0.984757457669111, good,0.6155422822138575, bad,0.2496844067803985,,,,,,
2460,storeBought,2,lovely,twenty,belts,adj-pos,num-med,noun-common,Someone saw a lovely twenty belts.,Someone saw twenty lovely belts.,Someone saw a lovely twenty belt.,Someone saw a twenty belts.,Someone saw twenty belts.,Someone saw lovely twenty belts.,Someone saw a twenty lovely belts., bad,0.00269373187568811, good,0.9898837598896235, bad,0.0006445775705647971, bad,0.00031770427130617396, good,0.8851507495549409, bad,0.10411869421106523, bad,0.018503691153851975,,,,,,
2461,storeBought,2,lovely,twenty,forks,adj-pos,num-med,noun-common,Someone saw a lovely twenty forks.,Someone saw twenty lovely forks.,Someone saw a lovely twenty fork.,Someone saw a twenty forks.,Someone saw twenty forks.,Someone saw lovely twenty forks.,Someone saw a twenty lovely forks., bad,0.01808931607758746, good,0.9882288317193445, bad,0.014056652079234788, bad,0.0004739878122682617, good,0.8168414553931231, bad,0.06050792358875101, bad,0.03789272590488901,,,,,,
2462,storeBought,2,lovely,twenty,chairs,adj-pos,num-med,noun-common,Someone saw a lovely twenty chairs.,Someone saw twenty lovely chairs.,Someone saw a lovely twenty chair.,Someone saw a twenty chairs.,Someone saw twenty chairs.,Someone saw lovely twenty chairs.,Someone saw a twenty lovely chairs., bad,0.40728736931678755, good,0.9954354409099343, bad,0.00034351330578918926, bad,0.0004921644973008288, good,0.9645393356548632, good,0.5062791104961296, bad,0.023574774904165596,,,,,,
2463,storeBought,2,lovely,twenty,cans,adj-pos,num-med,noun-common,Someone saw a lovely twenty cans.,Someone saw twenty lovely cans.,Someone saw a lovely twenty can.,Someone saw a twenty cans.,Someone saw twenty cans.,Someone saw lovely twenty cans.,Someone saw a twenty lovely cans., bad,0.0018447795984914972, good,0.9932888311600219, bad,0.0026915863684056074, bad,0.0008728615345514612, good,0.9707259910966802, bad,0.007511953180384667, bad,0.005994541011000165,,,,,,
2464,storeBought,2,lovely,twenty,gallons of water,adj-pos,num-med,noun-common_measure,Someone saw a lovely twenty gallons of water.,Someone saw twenty lovely gallons of water.,Someone saw a lovely twenty gallons of wate.,Someone saw a twenty gallons of water.,Someone saw twenty gallons of water.,Someone saw lovely twenty gallons of water.,Someone saw a twenty lovely gallons of water., bad,0.022127828033007058, good,0.9910458731159739, bad,0.0026439627573178193, bad,0.001974656994496171, good,0.9740215133063572, bad,0.04414913781611529, bad,0.03682198148772753,,,,,,
2465,storeBought,2,lovely,twenty,heads of lettuce,adj-pos,num-med,noun-common_measure,Someone saw a lovely twenty heads of lettuce.,Someone saw twenty lovely heads of lettuce.,Someone saw a lovely twenty heads of lettuc.,Someone saw a twenty heads of lettuce.,Someone saw twenty heads of lettuce.,Someone saw lovely twenty heads of lettuce.,Someone saw a twenty lovely heads of lettuce., good,0.8263263141697199, good,0.9966662856067025, bad,0.0012738839201420493, bad,0.012993783312899021, good,0.9667124072019618, good,0.935618959445088, good,0.7164842384013816,,,,,,
2466,storeBought,2,lovely,twenty,carloads,adj-pos,num-med,noun-common_measure,Someone saw a lovely twenty carloads.,Someone saw twenty lovely carloads.,Someone saw a lovely twenty carload.,Someone saw a twenty carloads.,Someone saw twenty carloads.,Someone saw lovely twenty carloads.,Someone saw a twenty lovely carloads., bad,0.08023818573789931, good,0.9445595035236041, bad,0.006102784100653347, bad,0.0017391599056552076, good,0.8038326726961222, bad,0.019949462725806333, bad,0.04794299806392999,,,,,,
2467,storeBought,2,lovely,twenty,chapters,adj-pos,num-med,noun-common_measure,Someone saw a lovely twenty chapters.,Someone saw twenty lovely chapters.,Someone saw a lovely twenty chapter.,Someone saw a twenty chapters.,Someone saw twenty chapters.,Someone saw lovely twenty chapters.,Someone saw a twenty lovely chapters., bad,0.08610548548186892, good,0.9850243670442899, bad,0.004001885627866408, bad,0.005828900256563463, good,0.5036110172830065, bad,0.4692413867074622, bad,0.019850279533149662,,,,,,
2468,storeBought,2,lovely,twenty,servings,adj-pos,num-med,noun-common_measure,Someone saw a lovely twenty servings.,Someone saw twenty lovely servings.,Someone saw a lovely twenty serving.,Someone saw a twenty servings.,Someone saw twenty servings.,Someone saw lovely twenty servings.,Someone saw a twenty lovely servings., bad,0.011057218562275928, good,0.9556368806894026, bad,0.0007165202766598044, bad,0.003223205284777153, bad,0.30654796133736084, bad,0.010750968755625756, bad,0.005400996885589593,,,,,,
2469,storeBought,2,lovely,500,pencils,adj-pos,num-high,noun-common,Someone saw a lovely 500 pencils.,Someone saw 500 lovely pencils.,Someone saw a lovely 500 pencil.,Someone saw a 500 pencils.,Someone saw 500 pencils.,Someone saw lovely 500 pencils.,Someone saw a 500 lovely pencils., bad,0.16013212400637256, good,0.9894690320432572, good,0.8497368038298893, bad,0.0010767094319856785, good,0.95286996756949, bad,0.30673432233013687, bad,0.024698724302700925,,,,,,
2470,storeBought,2,lovely,500,belts,adj-pos,num-high,noun-common,Someone saw a lovely 500 belts.,Someone saw 500 lovely belts.,Someone saw a lovely 500 belt.,Someone saw a 500 belts.,Someone saw 500 belts.,Someone saw lovely 500 belts.,Someone saw a 500 lovely belts., bad,0.0014366052932442974, good,0.9833429162744692, good,0.5665041572834781, bad,0.00039989966880371597, good,0.7646737398361716, bad,0.09826430687301757, bad,0.001050782341192491,,,,,,
2471,storeBought,2,lovely,500,forks,adj-pos,num-high,noun-common,Someone saw a lovely 500 forks.,Someone saw 500 lovely forks.,Someone saw a lovely 500 fork.,Someone saw a 500 forks.,Someone saw 500 forks.,Someone saw lovely 500 forks.,Someone saw a 500 lovely forks., bad,0.01924833282903804, good,0.9832049924371179, good,0.6243181030361489, bad,0.0007519827191717621, good,0.6347911067237059, bad,0.05576891560293262, bad,0.0061265645960619786,,,,,,
2472,storeBought,2,lovely,500,chairs,adj-pos,num-high,noun-common,Someone saw a lovely 500 chairs.,Someone saw 500 lovely chairs.,Someone saw a lovely 500 chair.,Someone saw a 500 chairs.,Someone saw 500 chairs.,Someone saw lovely 500 chairs.,Someone saw a 500 lovely chairs., bad,0.008436938572570218, good,0.986467388348003, bad,0.32186120526916484, bad,0.0005443217031614322, good,0.8943287339897142, bad,0.224655420707232, bad,0.0013950003811181722,,,,,,
2473,storeBought,2,lovely,500,cans,adj-pos,num-high,noun-common,Someone saw a lovely 500 cans.,Someone saw 500 lovely cans.,Someone saw a lovely 500 can.,Someone saw a 500 cans.,Someone saw 500 cans.,Someone saw lovely 500 cans.,Someone saw a 500 lovely cans., bad,0.0023987473963823502, good,0.9895740549121756, bad,0.06762503290648769, bad,0.0014298698605751392, good,0.8352746634133634, bad,0.028263418560355524, bad,0.0014407772823921139,,,,,,
2474,storeBought,2,lovely,500,gallons of water,adj-pos,num-high,noun-common_measure,Someone saw a lovely 500 gallons of water.,Someone saw 500 lovely gallons of water.,Someone saw a lovely 500 gallons of wate.,Someone saw a 500 gallons of water.,Someone saw 500 gallons of water.,Someone saw lovely 500 gallons of water.,Someone saw a 500 lovely gallons of water., bad,0.005555611195262267, good,0.9840712785525028, bad,0.004463111583828172, bad,0.0044488056159535105, good,0.9444200911628305, bad,0.015828764251494376, bad,0.00976290338825092,,,,,,
